"Time","Area","Mean_Radius","Intensity_KTR_Cyan","Intensity_KTR_Green","Math_RatioCyan","Math_RatioGreen","Object_Label","Time_in_min"
25,177,1.4206,0.0121,0.0213,0.6041,1.1914,125,108
25,170,1.5291,0.0129,0.0275,0.7021,1.8533,126,108
25,269,1.5526,0.0123,0.0251,0.5612,1.42,135,108
25,296,1.5549,0.0101,0.0244,0.6835,1.2753,130,108
25,322,1.5732,0.0161,0.0336,0.4811,1.0469,124,108
25,285,1.4853,0.0141,0.0231,0.6098,1.3874,133,108
25,238,1.5022,0.012,0.028,0.3466,0.6603,138,108
25,195,1.3846,0.0107,0.0262,0.5263,1.1041,137,108
25,201,1.4137,0.0105,0.0253,0.5946,1.4508,140,108
25,266,1.5449,0.0136,0.026,0.5117,1.3969,146,108
25,242,1.4808,0.0116,0.0253,0.57,1.2426,147,108
25,213,1.5181,0.0074,0.0251,0.4784,0.9385,156,108
25,257,1.439,0.0166,0.0267,0.544,0.9802,152,108
25,224,1.4368,0.0133,0.0301,0.4625,1.0682,161,108
25,222,1.4461,0.0109,0.0252,0.6901,1.6599,155,108
25,194,1.464,0.0162,0.0277,0.5697,1.4133,158,108
25,236,1.4473,0.0116,0.028,0.5549,1.4284,167,108
25,200,1.4174,0.0183,0.0317,0.4271,1.1336,169,108
25,276,1.509,0.0133,0.0278,0.3706,0.8984,170,108
25,228,1.4354,0.0168,0.0251,0.6643,1.6803,168,108
25,266,1.5084,0.0144,0.032,0.4912,0.8901,179,108
25,274,1.4876,0.0133,0.0282,0.5544,1.2224,181,108
25,175,1.373,0.0106,0.0282,0.4975,1.0951,174,108
25,274,1.5007,0.0128,0.0263,0.4209,0.836,183,108
25,229,1.4885,0.0198,0.0278,0.8708,1.0567,191,108
25,220,1.4557,0.0152,0.0301,0.6336,1.2486,184,108
25,311,1.5401,0.0129,0.0284,0.546,1.188,187,108
25,212,1.4715,0.0135,0.0273,0.5937,1.4905,197,108
25,229,1.5065,0.0101,0.0235,0.4924,1.174,192,108
25,218,1.3951,0.0136,0.0222,0.6896,1.2333,199,108
25,274,1.4637,0.0148,0.0296,0.6353,1.377,194,108
25,259,1.4638,0.0144,0.0289,0.5027,1.1319,203,108
25,244,1.5086,0.0163,0.0341,0.4084,0.6822,212,108
25,138,1.5988,0.0134,0.0268,0.7447,1.9205,227,108
25,291,1.5847,0.0126,0.027,0.68,1.2176,234,108
25,356,1.601,0.018,0.0316,0.7443,1.3584,233,108
25,263,1.4941,0.0138,0.0302,0.5341,0.9011,243,108
25,231,1.4842,0.0091,0.0264,0.5599,1.1891,255,108
25,213,1.4496,0.011,0.0293,0.4302,0.9054,256,108
25,121,1.4022,0.012,0.026,0.6378,1.6701,260,108
25,235,1.4443,0.0206,0.032,0.632,1.226,263,108
25,212,1.4052,0.0157,0.0315,0.5046,1.0941,267,108
25,189,1.4942,0.0126,0.0222,0.5461,1.3203,271,108
25,305,1.5254,0.0116,0.028,0.6704,1.214,269,108
25,210,1.4316,0.0156,0.0276,0.5292,0.9297,288,108
25,229,1.4209,0.0152,0.0265,0.4336,1.0823,295,108
25,300,1.4914,0.011,0.025,0.54,1.0828,292,108
25,167,1.5043,0.0087,0.0244,0.5225,1.3817,299,108
25,194,1.4499,0.0134,0.0329,0.3626,0.9058,309,108
25,280,1.4345,0.0172,0.0415,0.4274,0.8994,308,108
25,181,1.4036,0.0112,0.0267,0.6048,1.2055,307,108
25,135,1.3296,0.0108,0.0227,0.6859,1.6369,301,108
25,237,1.4412,0.0098,0.0224,0.4037,1.0684,314,108
25,213,1.4654,0.012,0.0257,0.351,1.0499,319,108
25,317,1.575,0.0184,0.0316,0.4974,0.9913,322,108
25,200,1.3904,0.0098,0.0265,0.4966,1.3904,326,108
25,372,1.5603,0.0143,0.0244,0.5032,0.9582,328,108
25,298,1.6006,0.0207,0.0362,0.507,0.9136,329,108
25,264,1.537,0.0233,0.033,0.6354,1.3228,334,108
25,232,1.5109,0.0184,0.0345,0.7975,1.499,336,108
25,223,1.4594,0.0126,0.03,0.5448,1.0519,343,108
25,142,1.4692,0.0172,0.0321,0.6889,1.5326,339,108
25,161,1.3958,0.0078,0.025,0.4881,1.2723,342,108
25,273,1.5499,0.0221,0.0336,0.6834,0.9066,340,108
25,132,1.4565,0.0099,0.0268,0.6107,1.8083,355,108
25,290,1.5376,0.0112,0.0259,0.5364,1.44,356,108
25,287,1.5499,0.0132,0.0265,0.3761,0.9605,359,108
25,281,1.5161,0.0158,0.0297,0.5511,1.1808,358,108
25,208,1.4667,0.0111,0.0254,0.7134,1.6873,362,108
25,245,1.4885,0.0145,0.0308,0.5892,1.2972,365,108
25,317,1.5471,0.0137,0.0339,0.3408,0.8049,366,108
25,277,1.4987,0.0218,0.0346,0.473,0.8808,369,108
25,301,1.5401,0.0115,0.0245,0.4479,1.0093,370,108
25,318,1.549,0.0139,0.0277,0.4726,1.1198,375,108
25,278,1.4628,0.0185,0.0319,0.3839,0.7616,382,108
25,357,1.5518,0.0154,0.0264,0.6205,1.1472,381,108
25,247,1.4669,0.0099,0.0235,0.531,1.2846,379,108
25,278,1.4653,0.0135,0.0285,0.5984,1.0935,383,108
25,249,1.4476,0.0101,0.0235,0.6644,1.1095,392,108
25,272,1.4654,0.0155,0.0275,0.4474,1.1453,395,108
25,276,1.5045,0.0111,0.0277,0.3955,0.9766,397,108
25,249,1.4287,0.0093,0.0257,0.5049,1.3217,396,108
25,258,1.5159,0.0126,0.0277,0.4613,1.0331,407,108
25,249,1.4082,0.0127,0.026,0.3616,0.8054,403,108
25,312,1.5369,0.0136,0.0268,0.48,1.1663,406,108
25,295,1.5305,0.0162,0.0282,0.496,0.9432,405,108
25,253,1.4381,0.0171,0.0289,0.6949,1.511,404,108
25,285,1.5148,0.0161,0.0262,0.3903,0.7944,422,108
25,135,1.3809,0.0075,0.0236,0.6037,1.3819,421,108
25,228,1.3964,0.0139,0.0255,0.5263,1.2639,423,108
25,289,1.5263,0.0134,0.0246,0.5202,1.1103,432,108
25,313,1.5858,0.0136,0.0242,0.5049,1.3013,428,108
25,275,1.4386,0.0116,0.0265,0.5116,1.2747,444,108
25,308,1.5179,0.0136,0.0279,0.4132,0.9808,449,108
25,223,1.339,0.0092,0.0227,0.4197,1.0953,456,108
25,183,1.4268,0.011,0.0251,0.6316,1.2101,457,108
25,136,1.3558,0.0125,0.0258,0.5769,1.9133,462,108
25,254,1.5273,0.0133,0.0223,0.5781,1.067,458,108
25,265,1.445,0.01,0.031,0.4445,0.9932,466,108
25,233,1.4195,0.0145,0.0236,0.4095,0.7245,475,108
25,228,1.4518,0.0153,0.027,0.4359,0.7523,495,108
25,273,1.3924,0.0122,0.0251,0.5785,1.009,492,108
25,234,1.442,0.0125,0.0291,0.3339,0.8269,500,108
25,280,1.4845,0.0167,0.0284,0.6246,1.33,502,108
25,201,1.4217,0.0141,0.0239,0.5433,1.1925,505,108
25,177,1.4337,0.0153,0.0236,0.493,0.7945,516,108
25,144,1.3858,0.0122,0.0244,0.576,1.4535,523,108
25,214,1.4718,0.0145,0.0244,0.6818,1.0198,522,108
25,170,1.4558,0.0154,0.0221,0.5473,0.9567,529,108
25,256,1.571,0.0136,0.0259,0.6189,1.3128,526,108
25,183,1.3301,0.0118,0.0221,0.5199,1.2603,530,108
25,210,1.4334,0.0129,0.0291,0.584,1.619,534,108
25,191,1.4605,0.0148,0.0243,0.6372,1.4511,538,108
25,128,1.4417,0.0164,0.0256,0.6219,1.7997,544,108
25,237,1.4773,0.0147,0.0322,0.4975,1.2078,549,108
25,117,1.3821,0.0162,0.0236,0.7518,1.4683,554,108
25,207,1.3868,0.0112,0.0234,0.4031,0.8615,557,108
25,157,1.4067,0.0096,0.0217,0.6002,1.0283,553,108
25,228,1.5665,0.0171,0.0264,0.6246,1.3011,559,108
25,201,1.4991,0.0148,0.026,0.6169,1.237,564,108
25,167,1.3705,0.0123,0.0288,0.7648,1.6988,568,108
25,261,1.4751,0.0154,0.0241,0.6318,0.9378,571,108
25,155,1.4295,0.0131,0.0236,0.6024,1.3289,572,108
25,185,1.419,0.0187,0.0256,0.6445,1.2851,569,108
25,175,1.4278,0.0149,0.0302,0.4773,1.2019,570,108
25,256,1.4839,0.015,0.0245,0.486,1.1492,573,108
25,205,1.4328,0.0158,0.0282,0.6682,1.1413,577,108
25,235,1.5796,0.0198,0.0245,0.7292,1.5248,578,108
25,246,1.4507,0.0164,0.0279,0.5533,0.9402,582,108
25,168,1.4982,0.0149,0.0233,0.5141,1.3151,599,108
25,251,1.437,0.0168,0.0317,0.4902,1.16,598,108
25,193,1.4077,0.0093,0.0206,0.5431,0.8718,601,108
25,142,1.3776,0.0092,0.0224,0.5653,1.6139,593,108
25,199,1.4233,0.0184,0.0281,0.6312,1.0861,612,108
25,172,1.3767,0.0107,0.0239,0.5877,1.66,607,108
25,241,1.5093,0.0212,0.0311,0.5212,0.7121,614,108
25,137,1.3827,0.0195,0.0245,0.53,0.7693,616,108
25,169,1.3278,0.0138,0.024,0.4939,0.857,622,108
25,319,1.5454,0.0288,0.0416,0.5728,0.8918,623,108
25,143,1.393,0.0117,0.0229,0.4967,0.9171,631,108
25,188,1.4105,0.0163,0.0255,0.5119,1.0281,635,108
25,197,1.4879,0.0279,0.0496,0.5253,0.7939,643,108
25,211,1.3903,0.0113,0.0246,0.5467,1.067,647,108
25,200,1.4026,0.0151,0.0352,0.4969,0.9976,665,108
25,131,1.3679,0.0185,0.0264,0.7075,1.2316,670,108
25,228,1.4522,0.0182,0.0269,0.6623,1.3108,690,108
25,152,1.3608,0.0107,0.0272,0.4074,1.0247,697,108
25,234,1.3951,0.0122,0.0278,0.3814,0.6244,698,108
25,199,1.4582,0.0186,0.0247,0.6623,1.24,701,108
25,190,1.3842,0.0233,0.0279,0.5043,0.776,706,108
25,287,1.5228,0.0174,0.0282,0.4644,1.0145,705,108
25,297,1.5188,0.0145,0.0306,0.4763,1.4748,707,108
25,235,1.4798,0.0124,0.0298,0.4818,1.3322,713,108
25,281,1.4898,0.0157,0.0225,0.4117,0.5801,723,108
25,180,1.464,0.0166,0.0259,0.6276,1.1206,722,108
25,149,1.3868,0.0241,0.0287,0.7005,1.4617,721,108
25,144,1.4109,0.0208,0.0269,0.8226,1.601,728,108
25,203,1.4762,0.0227,0.026,0.6948,1.3771,734,108
25,210,1.422,0.0141,0.0261,0.4827,0.9891,739,108
25,253,1.4999,0.0169,0.0273,0.6049,1.4099,749,108
25,263,1.5455,0.0228,0.0289,0.8177,1.3021,751,108
25,251,1.4286,0.0186,0.0211,0.5194,0.8799,764,108
25,119,1.4964,0.0194,0.0268,0.5265,1.3283,762,108
26,209,1.4987,0.0249,0.0335,0.6195,0.7803,4,112.5
26,243,1.5145,0.0087,0.0239,0.469,1.532,15,112.5
26,208,1.4367,0.0152,0.0293,0.4654,0.8699,19,112.5
26,146,1.4479,0.0082,0.0271,0.4929,1.4539,28,112.5
26,288,1.5143,0.0087,0.0239,0.4538,1.0366,26,112.5
26,293,1.5249,0.009,0.0239,0.4251,1.165,38,112.5
26,186,1.3738,0.0094,0.0212,0.4212,1.0389,43,112.5
26,329,1.5391,0.0124,0.0293,0.4653,0.8703,52,112.5
26,163,1.3484,0.0121,0.0257,0.376,0.7107,58,112.5
26,196,1.4748,0.0138,0.0253,0.5272,1.192,71,112.5
26,143,1.3004,0.013,0.0242,0.3647,0.738,73,112.5
26,257,1.4665,0.0191,0.0288,0.6593,1.3165,70,112.5
26,301,1.5602,0.0194,0.0346,0.5245,0.8288,77,112.5
26,258,1.5566,0.0203,0.0317,0.5755,1.0144,83,112.5
26,217,1.5055,0.0143,0.0239,0.596,1.2735,87,112.5
26,279,1.49,0.01,0.0244,0.5439,1.2955,93,112.5
26,177,1.5459,0.0106,0.0249,0.625,1.3527,102,112.5
26,183,1.4677,0.0132,0.024,0.5433,1.0603,97,112.5
26,169,1.3856,0.0141,0.0216,0.3332,0.6391,104,112.5
26,241,1.5084,0.0125,0.0256,0.5562,1.2494,106,112.5
26,222,1.4434,0.0168,0.0241,0.4172,0.5849,114,112.5
26,262,1.4772,0.0128,0.0256,0.6012,1.343,115,112.5
26,171,1.3329,0.0112,0.0212,0.6241,1.1434,125,112.5
26,127,1.4138,0.0096,0.0255,0.9213,1.7653,119,112.5
26,178,1.5337,0.0119,0.0278,0.6668,1.8275,126,112.5
26,262,1.5323,0.0116,0.0243,0.5589,1.2866,135,112.5
26,298,1.5482,0.0083,0.0241,0.5933,1.2041,130,112.5
26,327,1.5837,0.0159,0.0326,0.4931,0.9926,124,112.5
26,301,1.5432,0.0136,0.0231,0.6182,1.311,133,112.5
26,205,1.384,0.0103,0.0254,0.4935,1.1222,137,112.5
26,237,1.4968,0.0118,0.0275,0.3514,0.6177,138,112.5
26,213,1.4326,0.0101,0.0252,0.5439,1.357,140,112.5
26,228,1.4871,0.0116,0.0251,0.5815,1.1641,147,112.5
26,283,1.5451,0.0135,0.025,0.526,1.2695,146,112.5
26,215,1.4837,0.0075,0.0248,0.4757,0.9438,156,112.5
26,258,1.4694,0.0161,0.0257,0.5369,0.9223,152,112.5
26,213,1.4422,0.0127,0.0306,0.4432,1.0579,161,112.5
26,237,1.4842,0.0106,0.024,0.637,1.396,155,112.5
26,192,1.4455,0.0149,0.0279,0.5473,1.3658,158,112.5
26,239,1.4489,0.0107,0.0275,0.518,1.3707,167,112.5
26,213,1.4217,0.0181,0.0302,0.4504,0.9928,169,112.5
26,263,1.5142,0.0162,0.0236,0.6798,1.3949,168,112.5
26,279,1.493,0.0134,0.0277,0.3712,0.9053,170,112.5
26,278,1.5269,0.0133,0.0276,0.5527,1.2321,181,112.5
26,274,1.5206,0.0151,0.033,0.5241,0.8931,179,112.5
26,169,1.3556,0.0113,0.027,0.5605,1.044,174,112.5
26,273,1.5007,0.0124,0.0268,0.415,0.8427,183,112.5
26,224,1.4933,0.0188,0.0275,0.8342,1.0302,191,112.5
26,220,1.4576,0.0154,0.0296,0.6484,1.2224,184,112.5
26,321,1.5781,0.0132,0.0276,0.5526,1.1513,187,112.5
26,230,1.4631,0.0101,0.0233,0.4917,1.1379,192,112.5
26,252,1.4789,0.0148,0.0296,0.6192,1.3218,194,112.5
26,248,1.4393,0.0137,0.0213,0.6874,1.1758,199,112.5
26,201,1.4891,0.0127,0.0269,0.5712,1.4939,197,112.5
26,242,1.4937,0.0157,0.034,0.3953,0.6661,212,112.5
26,259,1.4692,0.0137,0.0283,0.4908,1.0347,203,112.5
26,122,1.4799,0.0133,0.0277,0.7101,2.0807,227,112.5
26,290,1.5423,0.0121,0.0268,0.6256,1.1176,234,112.5
26,353,1.6094,0.0183,0.0309,0.778,1.301,233,112.5
26,259,1.5047,0.0136,0.0306,0.5349,0.8956,243,112.5
26,227,1.4526,0.0094,0.025,0.6001,1.0949,255,112.5
26,223,1.435,0.0106,0.0284,0.4123,0.8747,256,112.5
26,125,1.3837,0.0121,0.0267,0.6609,1.7437,260,112.5
26,245,1.4317,0.0201,0.0313,0.6286,1.1612,263,112.5
26,211,1.4048,0.0149,0.0318,0.5037,1.0574,267,112.5
26,208,1.446,0.0114,0.0216,0.4708,1.322,271,112.5
26,296,1.5116,0.0119,0.0271,0.6564,1.1486,269,112.5
26,211,1.4424,0.0139,0.0276,0.4949,0.9421,288,112.5
26,230,1.4283,0.0137,0.0265,0.4015,1.0686,295,112.5
26,285,1.4607,0.0107,0.0244,0.5393,1.0521,292,112.5
26,162,1.4749,0.0088,0.0257,0.5612,1.3647,299,112.5
26,215,1.4701,0.0144,0.0316,0.3883,0.8602,309,112.5
26,190,1.3752,0.0108,0.0257,0.5914,1.1325,307,112.5
26,176,1.3465,0.0094,0.0226,0.5973,1.5067,301,112.5
26,278,1.4443,0.0168,0.0418,0.4165,0.8962,308,112.5
26,209,1.4445,0.0116,0.0259,0.3483,1.0166,319,112.5
26,231,1.4381,0.0098,0.0222,0.3971,1.066,314,112.5
26,319,1.5858,0.0185,0.0312,0.516,0.9571,322,112.5
26,180,1.4203,0.0094,0.026,0.4852,1.27,326,112.5
26,366,1.5627,0.0136,0.0233,0.501,0.8815,328,112.5
26,295,1.6115,0.0208,0.0366,0.5018,0.9162,329,112.5
26,265,1.5476,0.023,0.033,0.6503,1.3384,334,112.5
26,228,1.5034,0.0179,0.0338,0.7972,1.3994,336,112.5
26,225,1.43,0.0124,0.0295,0.5277,0.9848,343,112.5
26,145,1.4728,0.0162,0.0309,0.6494,1.5121,339,112.5
26,178,1.379,0.0077,0.024,0.5081,1.1071,342,112.5
26,271,1.5324,0.0196,0.0326,0.6272,0.8872,340,112.5
26,116,1.5088,0.0107,0.0281,0.6649,1.7511,355,112.5
26,315,1.5892,0.01,0.0257,0.502,1.3848,356,112.5
26,283,1.5498,0.0136,0.0269,0.3967,0.9449,359,112.5
26,282,1.5053,0.0149,0.0296,0.5404,1.1961,358,112.5
26,200,1.4468,0.0099,0.0245,0.6714,1.6001,362,112.5
26,273,1.526,0.0213,0.0344,0.4723,0.8627,369,112.5
26,243,1.4849,0.0142,0.0314,0.6034,1.3303,365,112.5
26,318,1.5628,0.0134,0.0339,0.3395,0.7869,366,112.5
26,304,1.527,0.0115,0.0236,0.4738,0.9064,370,112.5
26,318,1.5501,0.0133,0.0264,0.4619,1.0302,375,112.5
26,268,1.4686,0.0184,0.0326,0.392,0.7591,382,112.5
26,356,1.5723,0.0158,0.0253,0.6273,1.0463,381,112.5
26,276,1.4489,0.0139,0.0284,0.606,1.065,383,112.5
26,238,1.4491,0.0093,0.0235,0.5126,1.228,379,112.5
26,272,1.4868,0.0097,0.023,0.6835,1.1429,392,112.5
26,277,1.4867,0.0156,0.0269,0.4584,1.1012,395,112.5
26,249,1.4478,0.0097,0.0256,0.5587,1.257,396,112.5
26,271,1.506,0.0112,0.0271,0.4061,0.9744,397,112.5
26,274,1.5118,0.012,0.0269,0.4556,0.9765,407,112.5
26,284,1.5283,0.017,0.0286,0.5133,0.9436,405,112.5
26,255,1.4306,0.0135,0.0252,0.3846,0.7867,403,112.5
26,304,1.5031,0.013,0.0261,0.4669,1.1534,406,112.5
26,258,1.4611,0.0171,0.0287,0.6952,1.4813,404,112.5
26,291,1.5131,0.0148,0.0258,0.3597,0.8088,422,112.5
26,137,1.3263,0.0075,0.0231,0.5484,1.2426,421,112.5
26,221,1.3771,0.0133,0.0256,0.5394,1.1872,423,112.5
26,291,1.5427,0.0138,0.0253,0.5434,1.1002,432,112.5
26,316,1.56,0.0138,0.0231,0.5195,1.1763,428,112.5
26,257,1.4631,0.013,0.0265,0.5502,1.3047,444,112.5
26,303,1.5464,0.0139,0.0271,0.4055,0.9892,449,112.5
26,249,1.4137,0.009,0.0219,0.3908,1.0266,456,112.5
26,177,1.3802,0.0108,0.0245,0.5986,1.0844,457,112.5
26,131,1.3657,0.0134,0.0253,0.623,1.7868,462,112.5
26,247,1.53,0.0142,0.0227,0.6103,1.0587,458,112.5
26,266,1.4413,0.0097,0.0308,0.4414,1.013,466,112.5
26,242,1.4353,0.0148,0.0223,0.4329,0.6693,475,112.5
26,226,1.4405,0.0152,0.0274,0.4391,0.7632,495,112.5
26,272,1.3852,0.0117,0.0242,0.5334,0.9686,492,112.5
26,227,1.4103,0.0123,0.0285,0.3248,0.7893,500,112.5
26,289,1.4727,0.0163,0.0281,0.6447,1.287,502,112.5
26,193,1.3685,0.0137,0.0233,0.5326,1.0929,505,112.5
26,211,1.3795,0.0118,0.0235,0.5891,1.3424,523,112.5
26,207,1.4752,0.0146,0.0237,0.4924,0.8202,516,112.5
26,212,1.4684,0.0151,0.0249,0.7176,1.0022,522,112.5
26,182,1.4335,0.0141,0.0214,0.5113,0.9364,529,112.5
26,258,1.5634,0.0129,0.0261,0.5839,1.2404,526,112.5
26,172,1.3176,0.0119,0.0226,0.5525,1.2552,530,112.5
26,206,1.3964,0.0127,0.029,0.5377,1.569,534,112.5
26,184,1.4735,0.0155,0.0244,0.6513,1.4556,538,112.5
26,141,1.4453,0.0163,0.0264,0.621,1.6802,544,112.5
26,237,1.4948,0.0152,0.0321,0.5317,1.1439,549,112.5
26,152,1.4228,0.0094,0.0216,0.5777,1.0229,553,112.5
26,111,1.4829,0.0148,0.0244,0.6692,1.4997,554,112.5
26,219,1.4409,0.0112,0.0235,0.41,0.886,557,112.5
26,220,1.5686,0.0168,0.0266,0.6247,1.2749,559,112.5
26,202,1.4598,0.0149,0.0249,0.6413,1.1695,564,112.5
26,161,1.3518,0.0126,0.0284,0.7519,1.6134,568,112.5
26,271,1.4845,0.015,0.0236,0.6247,0.8642,571,112.5
26,146,1.4289,0.0174,0.0263,0.5981,1.3533,569,112.5
26,138,1.3675,0.0133,0.0234,0.6011,1.2414,572,112.5
26,190,1.4246,0.0147,0.0284,0.4743,1.0277,570,112.5
26,273,1.5136,0.015,0.0243,0.5169,1.0517,573,112.5
26,209,1.4206,0.0162,0.0271,0.6771,1.0674,577,112.5
26,250,1.5483,0.0189,0.0248,0.7042,1.4521,578,112.5
26,255,1.4673,0.0166,0.0279,0.5371,0.9196,582,112.5
26,152,1.359,0.01,0.0222,0.6011,1.5284,593,112.5
26,172,1.5372,0.0142,0.0229,0.5169,1.3021,599,112.5
26,258,1.4598,0.016,0.0319,0.476,1.1837,598,112.5
26,204,1.4314,0.0089,0.022,0.5191,0.9167,601,112.5
26,203,1.4336,0.0185,0.0266,0.6434,0.9655,612,112.5
26,157,1.3861,0.0105,0.0234,0.5614,1.5262,607,112.5
26,245,1.4917,0.0188,0.0306,0.4736,0.7083,614,112.5
26,136,1.3721,0.019,0.0251,0.5068,0.8017,616,112.5
26,175,1.3357,0.0138,0.0245,0.4998,0.905,622,112.5
26,321,1.56,0.0287,0.0418,0.5739,0.8972,623,112.5
26,148,1.3826,0.0109,0.0222,0.4821,0.8935,631,112.5
26,171,1.4202,0.0155,0.0248,0.5527,1.0571,635,112.5
26,206,1.5007,0.0274,0.0482,0.5168,0.7746,643,112.5
26,219,1.4027,0.0104,0.0238,0.5088,1.0409,647,112.5
26,197,1.4191,0.0154,0.0351,0.5106,1.0097,665,112.5
26,133,1.3535,0.0185,0.0249,0.6791,1.0637,670,112.5
26,226,1.4533,0.018,0.0277,0.6735,1.2705,690,112.5
26,154,1.3662,0.0114,0.027,0.4137,0.9849,697,112.5
26,232,1.3813,0.0108,0.0277,0.3844,0.6189,698,112.5
26,221,1.4542,0.0171,0.0241,0.6089,1.2124,701,112.5
26,296,1.5249,0.0174,0.0276,0.4652,0.9663,705,112.5
26,199,1.3991,0.0233,0.0285,0.5069,0.8092,706,112.5
26,303,1.5092,0.0153,0.0299,0.5435,1.4272,707,112.5
26,230,1.4536,0.0111,0.0287,0.4358,1.1992,713,112.5
26,286,1.4464,0.0155,0.0224,0.3998,0.5763,723,112.5
26,183,1.4912,0.0163,0.0252,0.638,1.0513,722,112.5
26,145,1.3687,0.0225,0.0277,0.6641,1.4238,721,112.5
26,161,1.4611,0.0206,0.0262,0.8414,1.4896,728,112.5
26,208,1.4749,0.0221,0.0253,0.6761,1.3515,734,112.5
26,212,1.4115,0.014,0.0262,0.4773,0.981,739,112.5
26,265,1.5183,0.0158,0.027,0.5598,1.3594,749,112.5
26,259,1.5632,0.0237,0.0283,0.9054,1.1306,751,112.5
26,255,1.4154,0.0194,0.0203,0.5562,0.8195,764,112.5
26,141,1.3994,0.0163,0.0258,0.4492,1.2425,762,112.5
27,201,1.4954,0.0258,0.0318,0.6213,0.71,4,117
27,215,1.3831,0.008,0.0241,0.4363,1.5007,15,117
27,216,1.4631,0.0154,0.0285,0.4947,0.8119,19,117
27,141,1.4379,0.0092,0.0271,0.5943,1.4826,28,117
27,277,1.5095,0.0082,0.0234,0.4463,1.0629,26,117
27,287,1.5076,0.0093,0.0231,0.4445,1.0494,38,117
27,180,1.3941,0.0096,0.0211,0.435,1.0501,43,117
27,325,1.5359,0.0131,0.028,0.4892,0.7963,52,117
27,169,1.3379,0.0113,0.0244,0.3601,0.6342,58,117
27,188,1.4718,0.0144,0.0251,0.5176,1.1558,71,117
27,305,1.5663,0.0185,0.0349,0.54,0.856,77,117
27,153,1.2858,0.0132,0.0226,0.3824,0.6665,73,117
27,254,1.4592,0.0188,0.0289,0.6529,1.238,70,117
27,265,1.5488,0.0193,0.0326,0.5914,1.0485,83,117
27,223,1.4844,0.0144,0.0253,0.6013,1.3061,87,117
27,257,1.4731,0.0116,0.0251,0.6711,1.3588,93,117
27,169,1.5415,0.0113,0.0251,0.6054,1.4533,102,117
27,176,1.4466,0.0133,0.0247,0.5473,1.1295,97,117
27,164,1.3244,0.0139,0.0217,0.3377,0.6082,104,117
27,244,1.5175,0.0126,0.0267,0.6081,1.2103,106,117
27,205,1.447,0.0162,0.0231,0.4065,0.5576,114,117
27,265,1.4836,0.0115,0.0247,0.5847,1.2613,115,117
27,108,1.3704,0.0095,0.0267,0.9249,1.897,119,117
27,170,1.3183,0.0127,0.0205,0.6916,1.0273,125,117
27,171,1.5295,0.0118,0.0286,0.6907,2.0121,126,117
27,261,1.5213,0.0115,0.0245,0.5526,1.3097,135,117
27,324,1.5622,0.0157,0.0328,0.4817,0.9796,124,117
27,290,1.5552,0.0099,0.0231,0.71,1.1147,130,117
27,297,1.5159,0.0138,0.0227,0.6217,1.1764,133,117
27,240,1.5357,0.0102,0.0267,0.3019,0.6141,138,117
27,191,1.3699,0.0111,0.0258,0.5506,1.1842,137,117
27,209,1.3815,0.0099,0.0244,0.5568,1.2374,140,117
27,233,1.464,0.0113,0.0244,0.5692,1.1143,147,117
27,296,1.5581,0.0118,0.0255,0.4794,1.2888,146,117
27,221,1.4609,0.0074,0.0249,0.4579,0.9192,156,117
27,243,1.454,0.0161,0.0249,0.5588,0.9003,152,117
27,219,1.4331,0.013,0.0293,0.4601,0.9587,161,117
27,232,1.4578,0.0105,0.0242,0.6461,1.3879,155,117
27,238,1.4505,0.0117,0.0282,0.5587,1.389,167,117
27,202,1.4636,0.0143,0.0276,0.5589,1.4422,158,117
27,206,1.3989,0.0184,0.0301,0.4593,0.9661,169,117
27,245,1.4945,0.0152,0.0242,0.5969,1.4724,168,117
27,277,1.4935,0.0132,0.0275,0.3703,0.8538,170,117
27,279,1.5196,0.0131,0.0282,0.5557,1.2292,181,117
27,274,1.5331,0.0143,0.0327,0.5266,0.8617,179,117
27,166,1.3546,0.0098,0.0277,0.4778,1.0407,174,117
27,253,1.4626,0.0122,0.0266,0.4135,0.8033,183,117
27,224,1.5248,0.0191,0.0273,0.8528,1.0192,191,117
27,215,1.443,0.0144,0.0298,0.6097,1.2142,184,117
27,320,1.574,0.0133,0.0276,0.6179,1.1055,187,117
27,215,1.4611,0.0135,0.0265,0.6155,1.3734,197,117
27,238,1.5121,0.0097,0.0241,0.4995,1.1209,192,117
27,262,1.436,0.0144,0.0284,0.6296,1.2607,194,117
27,263,1.4634,0.0122,0.0214,0.6428,1.0625,199,117
27,247,1.4875,0.0155,0.0324,0.4003,0.6465,212,117
27,255,1.4539,0.0123,0.0275,0.4698,0.986,203,117
27,125,1.5471,0.0127,0.0269,0.7453,1.8948,227,117
27,283,1.5476,0.0123,0.0264,0.6705,1.0249,234,117
27,356,1.606,0.0176,0.0304,0.7805,1.2562,233,117
27,267,1.5132,0.0141,0.0288,0.532,0.8045,243,117
27,225,1.4733,0.0091,0.0255,0.6149,1.0736,255,117
27,123,1.4105,0.0117,0.0252,0.7304,1.5716,260,117
27,231,1.4413,0.0106,0.0295,0.445,0.9168,256,117
27,247,1.4403,0.0191,0.031,0.6155,1.1225,263,117
27,210,1.425,0.0146,0.0311,0.5018,1.0555,267,117
27,197,1.5369,0.0116,0.0219,0.4996,1.2695,271,117
27,294,1.498,0.011,0.0271,0.6375,1.1758,269,117
